8560,ipv4,80.249.208.220
3225,ipv6,2001:7f8:1::a500:3225:1
29017,ipv4,80.249.209.84
29017,ipv6,2001:7f8:1::a502:9017:1
24608,ipv4,80.249.211.79
24608,ipv6,2001:7f8:1::a502:4608:1
51050,ipv4,80.249.210.62
51050,ipv6,2001:7f8:1::a505:1050:1
12355,ipv4,80.249.208.76
12355,ipv6,2001:7f8:1::a501:2355:2
1248,ipv4,80.249.209.238
1248,ipv6,2001:7f8:1::a500:1248:1
24940,ipv4,80.249.209.55
24940,ipv6,2001:7f8:1::a502:4940:1
34863,ipv4,80.249.210.45
34863,ipv6,2001:7f8:1::a503:4863:1
44034,ipv4,80.249.210.213
44034,ipv6,2001:7f8:1::a504:4034:1
39326,ipv4,80.249.209.107
39326,ipv6,2001:7f8:1::a503:9326:1
12989,ipv4,80.249.208.94
12989,ipv6,2001:7f8:1::a501:2989:1
12989,ipv4,80.249.209.70
12989,ipv6,2001:7f8:1::a501:2989:2
33438,ipv4,80.249.213.122
33438,ipv6,2001:7f8:1::a503:3438:1
34305,ipv4,80.249.209.174
34305,ipv6,2001:7f8:1::a503:4305:1
197985,ipv4,80.249.210.143
197985,ipv6,2001:7f8:1:0:a500:19:7985:1
45037,ipv4,80.249.208.253
34019,ipv4,80.249.210.134
34019,ipv6,2001:7f8:1::a503:4019:1
16097,ipv4,80.249.209.114
16097,ipv6,2001:7f8:1::a501:6097:1
9269,ipv4,80.249.211.117
9269,ipv6,2001:7f8:1::a500:9269:1
9269,ipv4,80.249.211.193
9269,ipv6,2001:7f8:1::a500:9269:2
9269,ipv4,103.247.139.9
32338,ipv4,80.249.212.151
32338,ipv6,2001:7f8:1::a503:2338:1
57043,ipv4,80.249.212.7
57043,ipv6,2001:7f8:1::a505:7043:1
200904,ipv4,80.249.210.191
200904,ipv6,2001:7f8:1:0:a500:20:904:1
197902,ipv4,80.249.210.170
197902,ipv6,2001:7f8:1::a519:7902:1
9115,ipv4,80.249.209.127
9115,ipv6,2001:7f8:1::a500:9115:1
133229,ipv4,80.249.208.225
133229,ipv6,2001:7f8:1:0:a500:13:3229:1
29140,ipv4,80.249.210.17
29140,ipv6,2001:7f8:1::a502:9140:1
36236,ipv4,80.249.210.142
36236,ipv6,2001:7f8:1::a503:6236:1
28801,ipv4,80.249.211.139
28801,ipv6,2001:7f8:1::a502:8801:1
12849,ipv4,80.249.211.75
12849,ipv6,2001:7f8:1::a501:2849:1
24088,ipv4,103.247.139.46
200756,ipv4,80.249.213.44
39537,ipv4,80.249.209.194
39537,ipv6,2001:7f8:1::a503:9537:1
6939,ipv4,103.247.139.6
6939,ipv6,2001:df0:296::a500:6939:1
6939,ipv4,80.249.209.150
6939,ipv6,2001:7f8:1::a500:6939:1
6939,ipv4,206.41.106.27
6939,ipv4,206.108.115.13
6939,ipv4,206.108.115.34
6939,ipv4,206.126.240.27
6939,ipv6,2001:504:34:1:0:a500:6939:1
9304,ipv4,193.105.101.12
9304,ipv4,80.249.210.31
9304,ipv6,2001:7f8:1::a500:9304:1
9304,ipv4,103.247.138.198
9304,ipv4,103.247.139.39
9304,ipv6,2001:df0:296::a500:9304:1
45590,ipv4,103.247.139.23
45590,ipv6,2001:df0:296::a504:5590:1
55355,ipv4,103.247.139.22
55355,ipv6,2001:df0:296::a505:5355:1
49544,ipv4,80.249.208.162
49544,ipv6,2001:7f8:1::a504:9544:1
58779,ipv4,103.247.139.32
58779,ipv6,2001:df0:296::a505:8779:1
39637,ipv4,80.249.208.188
39637,ipv6,2001:7f8:1::a503:9637:1
197038,ipv4,80.249.208.177
6677,ipv4,80.249.210.138
6677,ipv6,2001:7f8:1::a500:6677:1
12931,ipv4,80.249.213.78
12931,ipv6,2001:7f8:1::a501:2931:1
12496,ipv4,80.249.208.141
12496,ipv6,2001:7f8:1::a501:2496:1
29075,ipv4,80.249.208.27
29075,ipv6,2001:7f8:1::a502:9075:1
34141,ipv4,80.249.209.136
19551,ipv4,80.249.208.124
19551,ipv6,2001:7f8:1::a501:9551:1
27381,ipv4,80.249.211.230
27381,ipv6,2001:7f8:1::a502:7381:1
4761,ipv4,80.249.210.222
4761,ipv6,2001:7f8:1::a500:4761:1
33031,ipv4,80.249.208.224
33031,ipv6,2001:7f8:1::a503:3031:1
12310,ipv4,80.249.210.5
12310,ipv6,2001:7f8:1::a501:2310:1
34215,ipv4,80.249.209.40
56654,ipv4,80.249.208.158
20953,ipv4,80.249.208.203
20953,ipv6,2001:7f8:1::a502:953:1
21221,ipv4,80.249.208.102
21221,ipv6,2001:7f8:1::a502:1221:1
34756,ipv4,80.249.210.97
34756,ipv6,2001:7f8:1::a503:4756:1
34756,ipv4,80.249.211.216
34756,ipv6,2001:7f8:1::a503:4756:2
8587,ipv4,80.249.209.71
8587,ipv6,2001:7f8:1::a500:8587:1
3302,ipv4,80.249.210.136
62325,ipv4,80.249.210.215
62325,ipv6,2001:7f8:1::a506:2325:1
13030,ipv4,80.249.208.210
13030,ipv6,2001:7f8:1::a501:3030:1
13030,ipv4,80.249.210.210
13030,ipv6,2001:7f8:1::a501:3030:2
4775,ipv4,103.247.139.44
4775,ipv6,2001:df0:296::a500:4775:1
31510,ipv4,80.249.213.75
31510,ipv6,2001:7f8:1::a503:1510:1
33047,ipv4,80.249.212.213
7415,ipv4,80.249.211.226
7415,ipv4,80.249.211.227
50272,ipv4,80.249.211.241
50272,ipv6,2001:7f8:1::a505:272:1
16298,ipv4,80.249.208.183
16298,ipv6,2001:7f8:1::a501:6298:1
197981,ipv4,80.249.210.221
197981,ipv6,2001:7f8:1:0:a500:19:7981:1
9150,ipv4,80.249.208.139
9150,ipv6,2001:7f8:1::a500:9150:1
9150,ipv4,80.249.209.179
9150,ipv6,2001:7f8:1::a500:9150:2
24586,ipv4,80.249.209.41
24586,ipv6,2001:7f8:1::a502:4586:1
24586,ipv4,80.249.210.107
24586,ipv6,2001:7f8:1::a502:4586:2
29791,ipv4,80.249.209.187
29791,ipv6,2001:7f8:1::a502:9791:1
29791,ipv4,206.41.106.64
29791,ipv6,2001:504:3d:1:0:a502:9791:1
6717,ipv4,80.249.210.169
6717,ipv6,2001:7f8:1::a500:6717:1
30132,ipv4,80.249.208.111
30132,ipv6,2001:7f8:1::a503:132:1
30132,ipv4,80.249.208.140
30132,ipv6,2001:7f8:1::a503:132:2
8928,ipv4,80.249.208.175
8928,ipv6,2001:7f8:1::a500:8928:2
8928,ipv4,80.249.208.81
8928,ipv6,2001:7f8:1::a500:8928:1
42093,ipv4,80.249.208.232
42093,ipv6,2001:7f8:1::a504:2093:1
12301,ipv4,80.249.210.49
12301,ipv6,2001:7f8:1::a501:2301:1
12731,ipv4,80.249.208.226
12731,ipv6,2001:7f8:1::a501:2731:1
25091,ipv4,80.249.210.135
25091,ipv6,2001:7f8:1::a502:5091:1
12552,ipv4,80.249.209.235
12552,ipv6,2001:7f8:1::a501:2552:1
49289,ipv4,80.249.208.201
49289,ipv6,2001:7f8:1::a504:9289:1
45352,ipv4,80.249.212.191
199275,ipv4,80.249.208.147
199275,ipv6,2001:7f8:1:0:a500:19:9275:1
41095,ipv4,80.249.209.196
41095,ipv6,2001:7f8:1::a504:1095:1
46786,ipv4,80.249.211.47
46786,ipv6,2001:7f8:1::a504:6786:1
16147,ipv4,80.249.208.170
16147,ipv4,80.249.209.170
47232,ipv4,80.249.213.98
47232,ipv6,2001:7f8:1::a504:7232:1
35366,ipv4,80.249.209.134
35366,ipv6,2001:7f8:1::a503:5366:1
23393,ipv4,80.249.209.223
23393,ipv6,2001:7f8:1::a502:3393:1
197440,ipv4,80.249.211.231
197440,ipv6,2001:7f8:1:0:a500:19:7440:2
49285,ipv4,80.249.212.58
49285,ipv6,2001:7f8:1::a504:9285:1
49685,ipv4,80.249.209.148
49685,ipv6,2001:7f8:1::a504:9685:1
49685,ipv4,80.249.209.149
49685,ipv6,2001:7f8:1::a504:9685:2
12779,ipv4,80.249.209.17
12779,ipv6,2001:7f8:1::a501:2779:1
13249,ipv4,80.249.210.249
13249,ipv6,2001:7f8:1::a501:3249:2
34968,ipv4,80.249.209.81
34968,ipv6,2001:7f8:1::a503:4968:1
59865,ipv4,80.249.209.186
59865,ipv6,2001:7f8:1::a505:9865:1
43531,ipv4,80.249.208.131
43531,ipv6,2001:7f8:1::a504:3531:1
43531,ipv4,206.126.240.133
43531,ipv6,2001:504:34:1:0:a504:3531:1
30781,ipv4,80.249.209.239
30781,ipv6,2001:7f8:1::a503:781:1
45629,ipv4,80.249.211.150
45629,ipv6,2001:7f8:1::a504:5629:2
45629,ipv4,103.247.139.19
12715,ipv4,80.249.211.54
12715,ipv6,2001:7f8:1::a501:2715:1
5563,ipv4,80.249.212.108
61266,ipv4,80.249.212.41
61266,ipv6,2001:7f8:1::a506:1266:1
60319,ipv4,80.249.212.238
60319,ipv6,2001:7f8:1::a506:319:1
8732,ipv4,80.249.209.247
8732,ipv6,2001:7f8:1::a500:8732:1
12695,ipv4,80.249.212.185
12695,ipv6,2001:7f8:1::a501:2695:2
51028,ipv4,80.249.212.100
51028,ipv6,2001:7f8:1::a505:1028:1
46489,ipv4,80.249.210.197
46489,ipv6,2001:7f8:1::a504:6489:2
46489,ipv4,80.249.211.27
46489,ipv6,2001:7f8:1::a504:6489:1
31334,ipv4,80.249.209.249
43995,ipv4,80.249.212.211
43995,ipv6,2001:7f8:1::a504:3995:1
34288,ipv4,80.249.213.32
34288,ipv4,80.249.209.29
34288,ipv6,2001:7f8:1::a503:4288:1
51313,ipv4,80.249.210.27
51313,ipv6,2001:7f8:1::a505:1313:1
199939,ipv4,80.249.211.24
199939,ipv6,2001:7f8:1:0:a500:19:9939:2
199939,ipv4,80.249.211.25
199939,ipv6,2001:7f8:1:0:a500:19:9939:1
25178,ipv4,80.249.211.204
25178,ipv6,2001:7f8:1::a502:5178:1
6834,ipv4,80.249.210.25
6834,ipv6,2001:7f8:1::a500:6834:1
48519,ipv4,80.249.212.99
48519,ipv6,2001:7f8:1::a504:8519:1
35745,ipv4,80.249.211.20
35745,ipv6,2001:7f8:1::a503:5745:1
17511,ipv4,80.249.212.125
17511,ipv6,2001:7f8:1::a501:7511:1
4766,ipv4,80.249.209.129
4766,ipv6,2001:7f8:1::a500:4766:1
58138,ipv4,80.249.209.189
58138,ipv6,2001:7f8:1::a505:8138:1
1136,ipv4,80.249.208.144
1136,ipv6,2001:7f8:1::a500:1136:1
1136,ipv4,80.249.208.89
1136,ipv6,2001:7f8:1::a500:1136:2
5615,ipv4,80.249.208.115
5615,ipv6,2001:7f8:1::a500:5615:1
5615,ipv4,80.249.208.78
5615,ipv6,2001:7f8:1::a500:5615:2
64583,ipv4,195.60.82.135
64583,ipv4,195.60.82.136
64595,ipv4,195.60.82.138
64595,ipv4,195.60.82.138
64595,ipv4,195.60.82.139
64595,ipv4,195.60.82.139
286,ipv4,80.249.210.108
286,ipv6,2001:7f8:1::a500:286:1
43225,ipv4,193.105.101.140
43225,ipv4,193.105.101.141
43225,ipv4,193.105.101.35
43225,ipv4,193.105.101.65
15879,ipv4,80.249.208.167
15879,ipv6,2001:7f8:1::a501:5879:1
15879,ipv4,80.249.209.67
15879,ipv6,2001:7f8:1::a501:5879:2
58209,ipv4,80.249.211.131
43727,ipv4,80.249.213.103
43727,ipv6,2001:7f8:1::a504:3727:1
24904,ipv4,80.249.210.22
24904,ipv6,2001:7f8:1::a502:4904:1
199332,ipv4,80.249.210.167
199332,ipv6,2001:7f8:1:0:a500:19:9332:1
39180,ipv4,80.249.210.24
39180,ipv6,2001:7f8:1::a503:9180:1
12578,ipv4,80.249.210.13
12578,ipv6,2001:7f8:1::a501:2578:1
293,ipv4,80.249.213.7
293,ipv6,2001:7f8:1::a500:293:1
16265,ipv4,80.249.208.215
16265,ipv6,2001:7f8:1::a501:6265:2
16265,ipv4,80.249.209.215
16265,ipv6,2001:7f8:1::a501:6265:1
16265,ipv4,206.126.240.30
16265,ipv6,2001:504:34:1:0:a501:6265:1
39063,ipv4,80.249.212.31
39063,ipv6,2001:7f8:1::a503:9063:1
31638,ipv4,80.249.211.74
31638,ipv6,2001:7f8:1::a503:1638:1
3356,ipv4,80.249.208.110
3356,ipv6,2001:7f8:1::a500:3356:1
50618,ipv4,80.249.210.21
50618,ipv6,2001:7f8:1::a505:618:1
6830,ipv4,80.249.208.106
6830,ipv6,2001:7f8:1::a500:6830:2
6830,ipv4,80.249.208.174
6830,ipv6,2001:7f8:1::a500:6830:3
22822,ipv4,80.249.209.133
22822,ipv6,2001:7f8:1::a502:2822:1
22822,ipv4,80.249.211.209
22822,ipv6,2001:7f8:1::a502:2822:2
22822,ipv4,103.247.139.49
22822,ipv6,2001:df0:296::a502:2822:1
22822,ipv4,206.108.115.24
22822,ipv6,2001:504:38:1:0:a502:2822:1
34309,ipv4,80.249.209.111
34309,ipv6,2001:7f8:1::a503:4309:1
197612,ipv4,80.249.211.185
197612,ipv6,2001:7f8:1:0:a500:19:7612:1
3327,ipv4,80.249.209.242
3327,ipv6,2001:7f8:1::a500:3327:1
30844,ipv4,80.249.211.45
30844,ipv6,2001:7f8:1::a503:844:1
2854,ipv4,80.249.211.189
2854,ipv6,2001:7f8:1::a500:2854:1
43404,ipv4,80.249.212.140
43404,ipv6,2001:7f8:1::a504:3404:1
50384,ipv4,80.249.209.237
50384,ipv6,2001:7f8:1::a505:384:1
52041,ipv4,80.249.212.77
52041,ipv6,2001:7f8:1::a505:2041:1
47764,ipv4,80.249.211.188
47764,ipv6,2001:7f8:1::a504:7764:2
47764,ipv4,80.249.213.45
47764,ipv6,2001:7f8:1::a504:7764:3
49218,ipv4,80.249.212.121
15772,ipv4,80.249.211.12
15772,ipv6,2001:7f8:1::a501:5772:1
49463,ipv4,80.249.212.142
49463,ipv6,2001:7f8:1::a504:9463:1
48522,ipv4,80.249.208.134
48522,ipv6,2001:7f8:1::a504:8522:2
48522,ipv4,80.249.210.16
48522,ipv6,2001:7f8:1::a504:8522:1
12902,ipv4,80.249.208.223
12902,ipv6,2001:7f8:1::a501:2902:1
8632,ipv4,80.249.210.124
8632,ipv6,2001:7f8:1::a500:8632:1
29467,ipv4,80.249.212.207
29467,ipv6,2001:7f8:1::a502:9467:1
50629,ipv4,80.249.212.106
50629,ipv6,2001:7f8:1::a505:629:1
59701,ipv4,80.249.212.98
59701,ipv6,2001:7f8:1::a505:9701:1
22023,ipv4,80.249.212.249
22023,ipv6,2001:7f8:1::a502:2023:1
22023,ipv4,80.249.212.250
22023,ipv6,2001:7f8:1::a502:2023:2
37282,ipv4,80.249.208.138
37282,ipv6,2001:7f8:1::a503:7282:1
13122,ipv4,80.249.209.178
41552,ipv4,80.249.209.112
41552,ipv6,2001:7f8:1::a504:1552:2
61124,ipv4,80.249.211.223
54104,ipv4,80.249.212.115
54104,ipv6,2001:7f8:1::a505:4104:1
61349,ipv4,80.249.211.28
61349,ipv6,2001:7f8:1::a506:1349:1
202197,ipv4,80.249.211.103
202197,ipv6,2001:7f8:1:0:a500:20:2197:1
50763,ipv4,80.249.210.99
50763,ipv6,2001:7f8:1::a505:763:1
31019,ipv4,80.249.211.199
31019,ipv6,2001:7f8:1::a503:1019:1
30419,ipv4,80.249.211.46
61200,ipv4,80.249.213.62
61200,ipv6,2001:7f8:1::a506:1200:1
44654,ipv4,80.249.208.176
44654,ipv6,2001:7f8:1::a504:4654:1
60357,ipv4,80.249.212.128
60357,ipv6,2001:7f8:1::a506:357:1
56630,ipv4,80.249.212.199
56630,ipv6,2001:7f8:1::a505:6630:1
8657,ipv4,193.105.101.183
8657,ipv4,193.105.101.184
8657,ipv4,80.249.208.217
8657,ipv6,2001:7f8:1::a500:8657:1
25074,ipv4,80.249.208.155
25074,ipv6,2001:7f8:1::a502:5074:1
21345,ipv4,80.249.209.36
21345,ipv6,2001:7f8:1::a502:1345:1
8816,ipv4,80.249.210.226
8816,ipv6,2001:7f8:1::a500:8816:1
50923,ipv4,80.249.208.86
50923,ipv6,2001:7f8:1::a505:923:1
38880,ipv4,80.249.212.75
38880,ipv6,2001:7f8:1::a503:8880:1
8075,ipv4,80.249.209.20
8075,ipv6,2001:7f8:1::a500:8075:1
8075,ipv4,80.249.209.21
8075,ipv6,2001:7f8:1::a500:8075:2
8075,ipv4,103.247.139.28
8075,ipv6,2001:df0:296::a500:8075:1
8075,ipv4,206.41.106.72
8075,ipv6,2001:504:3d:1:0:a500:8075:1
8075,ipv4,206.108.115.47
8075,ipv6,2001:504:38:1:0:a500:8075:1
8075,ipv4,206.126.240.51
8075,ipv6,2001:504:34:1:0:a500:8075:1
48858,ipv4,80.249.213.57
48858,ipv6,2001:7f8:1::a504:8858:1
203040,ipv4,80.249.213.95
8767,ipv4,80.249.209.94
8767,ipv6,2001:7f8:1::a500:8767:1
37009,ipv4,80.249.209.57
37009,ipv6,2001:7f8:1::a503:7009:1
8717,ipv4,80.249.210.67
8717,ipv6,2001:7f8:1::a500:8717:1
42567,ipv4,80.249.212.37
42567,ipv6,2001:7f8:1::a504:2567:1
23947,ipv4,80.249.212.164
23947,ipv6,2001:7f8:1::a502:3947:1
49405,ipv4,80.249.210.57
49405,ipv4,80.249.210.69
16637,ipv4,80.249.208.117
16637,ipv6,2001:7f8:1::a501:6637:2
8359,ipv4,80.249.209.188
8359,ipv6,2001:7f8:1::a500:8359:1
64527,ipv4,193.105.101.134
64527,ipv4,193.105.101.135
13002,ipv4,193.105.101.176
13002,ipv4,80.249.210.10
13002,ipv6,2001:7f8:1::a501:3002:1
24961,ipv4,80.249.208.219
24961,ipv6,2001:7f8:1::a502:4961:1
20546,ipv4,80.249.213.81
20546,ipv6,2001:7f8:1::a502:546:1
57119,ipv4,80.249.211.253
57119,ipv6,2001:7f8:1::a505:7119:1
39179,ipv4,80.249.210.251
39179,ipv6,2001:7f8:1::a503:9179:1
59624,ipv4,80.249.212.186
59624,ipv6,2001:7f8:1::a505:9624:1
8399,ipv4,80.249.211.63
8399,ipv6,2001:7f8:1::a500:8399:1
23576,ipv4,80.249.211.220
206676,ipv4,80.249.213.35
206676,ipv6,2001:7f8:1:0:a500:20:6676:1
56953,ipv4,80.249.211.176
56953,ipv6,2001:7f8:1::a505:6953:1
25459,ipv4,80.249.209.68
25459,ipv6,2001:7f8:1::a502:5459:1
8218,ipv4,80.249.209.53
8218,ipv6,2001:7f8:1::a500:8218:2
13193,ipv4,80.249.209.198
13193,ipv6,2001:7f8:1::a501:3193:1
62267,ipv4,80.249.211.38
201877,ipv4,80.249.211.219
12714,ipv4,80.249.211.41
12714,ipv6,2001:7f8:1::a501:2714:1
8422,ipv4,80.249.209.62
8422,ipv6,2001:7f8:1::a500:8422:1
8422,ipv4,80.249.213.74
8422,ipv6,2001:7f8:1::a500:8422:2
34224,ipv4,80.249.209.26
34224,ipv6,2001:7f8:1::a503:4224:1
2906,ipv4,80.249.210.250
2906,ipv6,2001:7f8:1::a500:2906:1
2906,ipv4,80.249.211.250
2906,ipv6,2001:7f8:1::a500:2906:2
2906,ipv4,80.249.211.250
2906,ipv6,2001:7f8:1::a500:2906:2
57463,ipv4,80.249.210.80
57463,ipv6,2001:7f8:1::a505:7463:1
8674,ipv4,80.249.208.56
8674,ipv6,2001:7f8:1::a500:8674:1
8674,ipv4,80.249.209.92
8674,ipv6,2001:7f8:1::a500:8674:2
15547,ipv4,80.249.212.158
15547,ipv6,2001:7f8:1::a501:5547:2
47869,ipv4,80.249.209.202
47869,ipv6,2001:7f8:1::a504:7869:1
31078,ipv4,80.249.210.64
31078,ipv6,2001:7f8:1::a503:1078:1
8283,ipv4,80.249.211.161
8283,ipv6,2001:7f8:1::a500:8283:1
37497,ipv4,80.249.213.88
37497,ipv6,2001:7f8:1::a503:7497:1
34569,ipv4,80.249.212.78
9036,ipv4,80.249.210.36
32978,ipv4,193.105.101.16
32978,ipv4,193.105.101.17
32978,ipv4,193.105.101.18
32978,ipv4,193.105.101.19
53264,ipv4,80.249.212.134
53264,ipv6,2001:7f8:1::a505:3264:1
31424,ipv4,80.249.208.118
31424,ipv6,2001:7f8:1::a503:1424:1
20278,ipv4,80.249.212.166
20278,ipv6,2001:7f8:1::a502:278:1
1764,ipv4,80.249.211.123
1764,ipv6,2001:7f8:1::a500:1764:1
45474,ipv4,80.249.212.53
199947,ipv4,80.249.211.111
199947,ipv6,2001:7f8:1:0:a500:19:9947:1
43350,ipv4,80.249.210.175
43350,ipv6,2001:7f8:1::a504:3350:2
43350,ipv4,80.249.208.228
43350,ipv6,2001:7f8:1::a504:3350:1
31027,ipv4,80.249.208.233
31027,ipv6,2001:7f8:1::a503:1027:1
2603,ipv4,80.249.209.203
2603,ipv6,2001:7f8:1::a500:2603:1
41313,ipv4,80.249.211.246
41313,ipv6,2001:7f8:1::a504:1313:1
24875,ipv4,80.249.208.126
24875,ipv6,2001:7f8:1::a502:4875:1
25182,ipv4,80.249.208.243
25182,ipv6,2001:7f8:1::a502:5182:2
25182,ipv4,80.249.209.86
25182,ipv6,2001:7f8:1::a502:5182:1
202189,ipv4,80.249.211.128
202189,ipv6,2001:7f8:1:0:a500:20:2189:2
202189,ipv4,80.249.211.129
202189,ipv6,2001:7f8:1:0:a500:20:2189:1
34087,ipv4,80.249.213.73
34087,ipv6,2001:7f8:1::a503:4087:1
38645,ipv4,193.105.101.14
38645,ipv4,193.105.101.15
2914,ipv4,80.249.208.36
2914,ipv6,2001:7f8:1::a500:2914:1
39318,ipv4,80.249.211.244
39318,ipv6,2001:7f8:1::a503:9318:1
28725,ipv4,193.105.101.72
28725,ipv4,193.105.101.73
1668,ipv4,80.249.209.27
1668,ipv6,2001:7f8:1::a500:1668:1
197595,ipv4,80.249.212.156
197595,ipv6,2001:7f8:1:0:a500:19:7595:1
44843,ipv4,80.249.213.61
44843,ipv6,2001:7f8:1::a504:4843:1
60718,ipv4,80.249.211.225
31133,ipv4,80.249.208.125
31133,ipv6,2001:7f8:1::a503:1133:2
8529,ipv4,80.249.208.30
8529,ipv6,2001:7f8:1::a500:8529:1
44431,ipv4,80.249.211.195
55799,ipv4,80.249.210.98
55799,ipv6,2001:7f8:1::a505:5799:1
51468,ipv4,80.249.210.127
51468,ipv6,2001:7f8:1::a505:1468:1
51185,ipv4,80.249.213.63
51185,ipv4,80.249.210.163
51185,ipv6,2001:7f8:1::a505:1185:1
12876,ipv4,80.249.212.93
12876,ipv6,2001:7f8:1::a501:2876:2
50010,ipv4,80.249.209.116
50010,ipv6,2001:7f8:1::a505:10:2
44981,ipv4,80.249.212.30
44981,ipv6,2001:7f8:1::a504:4981:1
13285,ipv4,80.249.209.34
13285,ipv6,2001:7f8:1::a501:3285:1
41692,ipv4,80.249.209.221
41692,ipv6,2001:7f8:1::a504:1692:1
20621,ipv4,80.249.211.168
20621,ipv6,2001:7f8:1::a502:621:1
20562,ipv4,80.249.208.189
20562,ipv6,2001:7f8:1::a502:562:1
20562,ipv4,80.249.209.197
20562,ipv6,2001:7f8:1::a502:562:2
36089,ipv4,80.249.211.37
36089,ipv6,2001:7f8:1::a503:6089:1
39832,ipv4,80.249.210.187
39832,ipv6,2001:7f8:1::a503:9832:1
39832,ipv4,80.249.210.55
39832,ipv6,2001:7f8:1::a503:9832:2
48200,ipv4,80.249.211.172
48200,ipv6,2001:7f8:1::a504:8200:1
203319,ipv4,80.249.212.254
203319,ipv6,2001:7f8:1:0:a500:20:3319:1
7160,ipv4,80.249.210.66
2300,ipv4,193.105.101.142
2300,ipv4,193.105.101.143
29535,ipv4,80.249.208.239
29535,ipv6,2001:7f8:1::a502:9535:1
57023,ipv4,80.249.211.51
57023,ipv6,2001:7f8:1::a505:7023:1
43366,ipv4,80.249.211.196
43366,ipv6,2001:7f8:1::a504:3366:1
12713,ipv4,193.105.101.11
12713,ipv4,193.105.101.168
12713,ipv4,80.249.208.179
12713,ipv6,2001:7f8:1::a501:2713:1
16276,ipv4,80.249.209.231
16276,ipv6,2001:7f8:1::a501:6276:1
16276,ipv4,80.249.209.245
16276,ipv6,2001:7f8:1::a501:6276:2
201214,ipv4,80.249.209.83
201214,ipv6,2001:7f8:1:0:a500:20:1214:1
42,ipv4,80.249.208.250
42,ipv6,2001:7f8:1::a500:42:1
42,ipv4,206.41.106.52
42,ipv6,2001:504:3d:1:0:a500:42:1
42,ipv4,206.108.115.21
42,ipv6,2001:504:38:1:0:a500:42:1
42,ipv4,206.126.240.37
42,ipv6,2001:504:34:1:0:a500:42:1
3856,ipv4,80.249.209.250
3856,ipv6,2001:7f8:1::a500:3856:1
3856,ipv4,206.41.106.51
3856,ipv6,2001:504:3d:1:0:a500:3856:1
3856,ipv4,206.108.115.31
3856,ipv6,2001:504:38:1:0:a500:3856:1
3856,ipv4,206.126.240.38
3856,ipv6,2001:504:34:1:0:a500:3856:1
54825,ipv4,80.249.213.96
54825,ipv6,2001:7f8:1::a505:4825:1
54825,ipv4,206.41.106.54
54825,ipv6,2001:504:3d:1:0:a505:4825:1
54825,ipv4,206.126.240.34
54825,ipv6,2001:504:34:1:0:a505:4825:1
10026,ipv4,80.249.211.239
10026,ipv6,2001:7f8:1::a501:26:1
55536,ipv4,103.247.139.33
55536,ipv6,2001:df0:296::a505:5536:1
17557,ipv4,80.249.208.254
17557,ipv6,2001:7f8:1::a501:7557:1
50622,ipv4,80.249.212.172
50622,ipv6,2001:7f8:1::a505:622:1
3491,ipv4,193.105.101.177
3491,ipv4,193.105.101.178
3491,ipv4,80.249.209.37
3491,ipv6,2001:7f8:1::a500:3491:1
38090,ipv4,80.249.213.120
38090,ipv4,80.249.213.121
13768,ipv4,80.249.209.209
13768,ipv6,2001:7f8:1::a501:3768:1
54183,ipv4,80.249.209.93
54183,ipv4,80.249.211.249
197156,ipv4,80.249.210.112
197156,ipv6,2001:7f8:1:0:a500:19:7156:1
8487,ipv4,80.249.210.196
8487,ipv6,2001:7f8:1::a500:8487:1
9299,ipv4,103.247.139.43
12189,ipv4,80.249.212.6
12189,ipv4,80.249.208.235
12189,ipv6,2001:7f8:1::a501:2189:1
49820,ipv4,80.249.208.153
49820,ipv6,2001:7f8:1::a504:9820:1
3326,ipv4,80.249.208.218
3326,ipv6,2001:7f8:1::a500:3326:1
21219,ipv4,80.249.208.80
21219,ipv6,2001:7f8:1::a502:1219:1
52438,ipv4,80.249.211.236
21478,ipv4,80.249.208.216
12306,ipv4,80.249.208.161
