42,ipv4,5.57.80.238
42,ipv6,2001:7f8:17::2a:1
714,ipv4,5.57.81.57
714,ipv6,2001:7f8:17::2ca:3
714,ipv4,5.57.81.58
714,ipv6,2001:7f8:17::2ca:4
2529,ipv4,5.57.80.10
2818,ipv4,5.57.80.90
2818,ipv6,2001:7f8:17::b02:1
2818,ipv4,5.57.80.91
2818,ipv6,2001:7f8:17::b02:2
2906,ipv4,5.57.80.229
2906,ipv6,2001:7f8:17::b5a:1
3213,ipv4,5.57.80.153
3213,ipv6,2001:7f8:17::c8d:2
3213,ipv4,5.57.80.152
3213,ipv6,2001:7f8:17::c8d:1
3856,ipv4,5.57.80.239
3856,ipv6,2001:7f8:17::f10:1
5413,ipv4,5.57.80.14
5413,ipv6,2001:7f8:17::1525:1
5503,ipv4,5.57.80.75
5503,ipv6,2001:7f8:17::157f:2
5503,ipv4,5.57.80.74
5503,ipv6,2001:7f8:17::157f:1
5607,ipv4,5.57.81.128
5607,ipv6,2001:7f8:17::15e7:1
6067,ipv4,5.57.80.88
6067,ipv6,2001:7f8:17::17b3:2
6067,ipv4,5.57.80.89
6067,ipv6,2001:7f8:17::17b3:1
6507,ipv4,5.57.81.93
6774,ipv4,5.57.80.170
6774,ipv6,2001:7f8:17::1a76:1
6908,ipv4,5.57.81.21
6908,ipv6,2001:7f8:17::1afc:1
6939,ipv4,5.57.80.128
6939,ipv6,2001:7f8:17::1b1b:1
7342,ipv4,5.57.80.30
7342,ipv6,2001:7f8:17::1cae:1
7713,ipv4,5.57.81.126
7713,ipv6,2001:7f8:17::1e21:1
8075,ipv4,5.57.81.17
8075,ipv6,2001:7f8:17::1f8b:1
8190,ipv4,5.57.80.38
8190,ipv6,2001:7f8:17::1ffe:1
8218,ipv4,5.57.80.210
8218,ipv6,2001:7f8:17::201a:1
8282,ipv4,5.57.80.66
8282,ipv6,2001:7f8:17::205a:1
8330,ipv4,5.57.80.253
8330,ipv6,2001:7f8:17::208a:253
8330,ipv4,5.57.80.250
8330,ipv6,2001:7f8:17::208a:250
8330,ipv4,5.57.81.3
8426,ipv4,5.57.81.81
8426,ipv6,2001:7f8:17::20ea:1
8468,ipv4,5.57.80.135
8468,ipv6,2001:7f8:17::2114:1
8530,ipv4,5.57.80.108
8530,ipv6,2001:7f8:17::2152:1
8550,ipv4,5.57.80.2
8550,ipv6,2001:7f8:17::2
8553,ipv4,5.57.80.110
8607,ipv4,5.57.80.78
8607,ipv6,2001:7f8:17::219f:1
8674,ipv4,5.57.81.61
8674,ipv6,2001:7f8:17::21e2:1
8674,ipv4,5.57.81.62
8674,ipv6,2001:7f8:17::21e2:2
8676,ipv4,5.57.80.150
8676,ipv6,2001:7f8:17::21e4:1
8676,ipv4,5.57.80.151
8676,ipv6,2001:7f8:17::21e4:2
8683,ipv4,5.57.80.52
8838,ipv4,5.57.80.123
8838,ipv6,2001:7f8:17::2286:1
8838,ipv4,5.57.80.122
8838,ipv6,2001:7f8:17::2286:2
8897,ipv4,5.57.80.22
8897,ipv6,2001:7f8:17::22c1:1
8897,ipv4,5.57.80.23
8897,ipv6,2001:7f8:17::22c1:2
8916,ipv4,5.57.80.100
8916,ipv6,2001:7f8:17::22d4:1
8966,ipv4,5.57.81.101
8966,ipv6,2001:7f8:17::2306:1
9009,ipv4,5.57.81.200
9009,ipv6,2001:7f8:17::2331:1
10310,ipv4,5.57.81.130
10310,ipv6,2001:7f8:17::2846:1
10310,ipv4,5.57.81.131
10310,ipv6,2001:7f8:17::2846:2
12041,ipv4,5.57.80.227
12041,ipv6,2001:7f8:17::2f09:1
12200,ipv4,5.57.81.27
12200,ipv6,2001:7f8:17::2fa8:1
12390,ipv4,5.57.80.18
12390,ipv6,2001:7f8:17::3066:1
12496,ipv4,5.57.80.133
12496,ipv6,2001:7f8:17::30d0:2
12496,ipv4,5.57.80.132
12496,ipv6,2001:7f8:17::30d0:1
12519,ipv4,5.57.80.121
12519,ipv6,2001:7f8:17::30e7:2
12519,ipv4,5.57.80.120
12519,ipv6,2001:7f8:17::30e7:1
12536,ipv4,5.57.81.30
12536,ipv6,2001:7f8:17::30f8:1
12775,ipv4,5.57.80.225
12775,ipv6,2001:7f8:17::31e7:1
13009,ipv4,5.57.81.188
13009,ipv6,2001:7f8:17::32d1:1
13009,ipv4,5.57.81.189
13009,ipv6,2001:7f8:17::32d1:2
13030,ipv4,5.57.81.7
13030,ipv6,2001:7f8:17::32e6:1
13037,ipv4,5.57.80.48
13037,ipv6,2001:7f8:17::32ed:1
13335,ipv4,5.57.81.75
13335,ipv6,2001:7f8:17::3417:1
13414,ipv4,5.57.81.31
13414,ipv6,2001:7f8:17::3466:1
13414,ipv4,5.57.81.32
13414,ipv6,2001:7f8:17::3466:2
14413,ipv4,5.57.81.88
14413,ipv6,2001:7f8:17::384d:1
14492,ipv4,5.57.81.19
14492,ipv6,2001:7f8:17::389c:1
15169,ipv4,5.57.80.136
15169,ipv6,2001:7f8:17::3b41:1
15830,ipv4,5.57.80.95
15830,ipv6,2001:7f8:17::3dd6:1
16162,ipv4,5.57.81.73
16162,ipv4,5.57.81.74
16265,ipv4,5.57.81.40
16353,ipv4,5.57.80.139
16353,ipv6,2001:7f8:17::3fe1:2
16353,ipv4,5.57.80.138
16353,ipv6,2001:7f8:17::3fe1:1
16376,ipv4,5.57.80.82
16376,ipv4,5.57.80.83
16509,ipv4,5.57.80.8
16509,ipv6,2001:7f8:17::407d:1
20562,ipv4,5.57.80.6
20562,ipv6,2001:7f8:17::5052:1
20712,ipv4,5.57.80.59
20712,ipv6,2001:7f8:17::50e8:2
20712,ipv4,5.57.80.58
20712,ipv6,2001:7f8:17::50e8:1
20712,ipv4,5.57.80.68
20712,ipv6,2001:7f8:17::50e8:3
20712,ipv4,5.57.80.69
20712,ipv6,2001:7f8:17::50e8:4
20738,ipv4,5.57.80.16
20738,ipv6,2001:7f8:17::5102:1
20915,ipv4,5.57.80.105
20915,ipv6,2001:7f8:17::51b3:2
20915,ipv4,5.57.80.104
20915,ipv6,2001:7f8:17::51b3:1
20940,ipv4,5.57.80.72
20940,ipv6,2001:7f8:17::51cc:1
20940,ipv4,5.57.80.73
20940,ipv6,2001:7f8:17::51cc:2
20952,ipv4,5.57.81.16
21321,ipv4,5.57.80.54
21321,ipv6,2001:7f8:17::5349:1
21345,ipv4,5.57.80.166
21345,ipv6,2001:7f8:17::5361:1
21371,ipv4,5.57.80.187
21371,ipv6,2001:7f8:17::537b:1
21396,ipv4,5.57.80.142
21396,ipv6,2001:7f8:17::5394:1
24482,ipv4,5.57.81.136
24482,ipv6,2001:7f8:17::5fa2:1
24916,ipv4,5.57.80.240
24916,ipv6,2001:7f8:17::6154:1
25061,ipv4,5.57.80.149
25061,ipv6,2001:7f8:17::61e5:2
25061,ipv4,5.57.80.148
25061,ipv6,2001:7f8:17::61e5:1
25152,ipv4,5.57.80.5
25152,ipv6,2001:7f8:17::6240:1
25160,ipv4,5.57.81.33
25178,ipv4,5.57.81.45
25178,ipv6,2001:7f8:17::625a:1
25180,ipv4,5.57.80.102
25180,ipv6,2001:7f8:17::625c:1
25369,ipv4,5.57.80.242
25369,ipv6,2001:7f8:17::6319:1
25577,ipv4,5.57.80.217
25577,ipv6,2001:7f8:17::63e9:1
28792,ipv4,5.57.80.174
28792,ipv6,2001:7f8:17::7078:1
28792,ipv4,5.57.80.175
28792,ipv6,2001:7f8:17::7078:2
29017,ipv4,5.57.80.211
29017,ipv6,2001:7f8:17::7159:1
29129,ipv4,5.57.81.114
29550,ipv4,5.57.80.24
29550,ipv6,2001:7f8:17::736e:1
29611,ipv4,5.57.80.47
29611,ipv6,2001:7f8:17::73ab:2
29611,ipv4,5.57.80.46
29611,ipv6,2001:7f8:17::73ab:1
29676,ipv4,5.57.80.202
30740,ipv4,5.57.80.70
30740,ipv6,2001:7f8:17::7814:1
30781,ipv4,5.57.80.243
30781,ipv6,2001:7f8:17::783d:1
30803,ipv4,5.57.80.87
30803,ipv4,5.57.80.86
31122,ipv4,5.57.81.70
31122,ipv6,2001:7f8:17::7992:1
31402,ipv4,5.57.80.235
31459,ipv4,5.57.80.92
31459,ipv6,2001:7f8:17::7ae3:1
31463,ipv4,5.57.80.32
31463,ipv6,2001:7f8:17::7ae7:1
31463,ipv4,5.57.80.33
31463,ipv6,2001:7f8:17::7ae7:2
31472,ipv4,5.57.80.42
31472,ipv6,2001:7f8:17::7af0:1
31472,ipv4,5.57.80.43
31472,ipv6,2001:7f8:17::7af0:2
31595,ipv4,5.57.81.51
31595,ipv6,2001:7f8:17::7b6b:1
31595,ipv4,5.57.81.52
31595,ipv6,2001:7f8:17::7b6b:2
31655,ipv4,5.57.80.176
31712,ipv4,5.57.80.80
31712,ipv6,2001:7f8:17::7be0:1
31742,ipv4,5.57.81.210
31742,ipv6,2001:7f8:17::7bfe:1
32787,ipv4,5.57.81.220
32787,ipv6,2001:7f8:17::8013:1
33073,ipv4,5.57.80.224
33073,ipv6,2001:7f8:17::8131:1
33445,ipv4,5.57.81.95
33920,ipv4,5.57.80.44
33920,ipv6,2001:7f8:17::8480:1
33941,ipv4,5.57.80.124
33941,ipv6,2001:7f8:17::8495:1
33941,ipv4,5.57.80.125
33941,ipv6,2001:7f8:17::8495:2
34066,ipv4,5.57.80.233
34442,ipv4,5.57.81.65
34442,ipv6,2001:7f8:17::868a:1
34555,ipv4,5.57.80.57
34555,ipv4,5.57.80.56
34660,ipv4,5.57.81.205
34660,ipv6,2001:7f8:17::8764:1
34746,ipv4,5.57.80.180
34746,ipv4,5.57.80.181
35266,ipv4,5.57.81.216
35266,ipv6,2001:7f8:17::89c2:1
35425,ipv4,5.57.80.160
35425,ipv6,2001:7f8:17::8a61:1
35575,ipv4,5.57.81.214
35575,ipv6,2001:7f8:17::8af7:1
36692,ipv4,5.57.80.198
36692,ipv6,2001:7f8:17::8f54:1
37271,ipv4,5.57.81.206
37271,ipv6,2001:7f8:17::9197:1
39295,ipv4,5.57.80.162
39326,ipv4,5.57.80.196
39326,ipv6,2001:7f8:17::999e:2
39326,ipv4,5.57.80.197
39326,ipv6,2001:7f8:17::999e:1
39522,ipv4,5.57.81.122
39545,ipv4,5.57.80.76
39545,ipv6,2001:7f8:17::9a79:1
41000,ipv4,5.57.81.150
41000,ipv6,2001:7f8:17::a028:1
41103,ipv4,5.57.80.183
41103,ipv6,2001:7f8:17::a08f:2
41103,ipv4,5.57.80.182
41103,ipv6,2001:7f8:17::a08f:1
41230,ipv4,5.57.80.184
41230,ipv6,2001:7f8:17::a10e:1
41678,ipv4,5.57.80.237
41678,ipv6,2001:7f8:17::a2ce:1
41963,ipv4,5.57.81.108
42010,ipv4,5.57.80.7
42010,ipv6,2001:7f8:17::a41a:1
42353,ipv4,5.57.80.206
42353,ipv6,2001:7f8:17::a571:1
42455,ipv4,5.57.81.202
42455,ipv6,2001:7f8:17::a5d7:1
42579,ipv4,5.57.80.209
42579,ipv6,2001:7f8:17::a653:2
42579,ipv4,5.57.80.208
42579,ipv6,2001:7f8:17::a653:1
42689,ipv4,5.57.81.35
42689,ipv6,2001:7f8:17::a6c1:1
42831,ipv4,5.57.81.166
42831,ipv6,2001:7f8:17::a74f:1
43013,ipv4,5.57.81.208
43100,ipv4,5.57.81.162
43100,ipv6,2001:7f8:17::a85c:1
43323,ipv4,5.57.80.84
43323,ipv6,2001:7f8:17::a93b:1
43531,ipv4,5.57.80.127
43531,ipv6,2001:7f8:17::aa0b:2
43531,ipv4,5.57.80.126
43531,ipv6,2001:7f8:17::aa0b:1
43545,ipv4,5.57.81.110
44444,ipv4,5.57.80.34
44444,ipv6,2001:7f8:17::ad9c:1
44611,ipv4,5.57.81.116
44611,ipv6,2001:7f8:17::ae43:1
44684,ipv4,5.57.80.222
44684,ipv6,2001:7f8:17::ae8c:2
44684,ipv4,5.57.80.221
44684,ipv6,2001:7f8:17::ae8c:1
45014,ipv4,5.57.81.67
45014,ipv6,2001:7f8:17::afd6:1
45430,ipv4,5.57.81.140
45430,ipv6,2001:7f8:17::b176:1
46489,ipv4,5.57.81.71
46489,ipv6,2001:7f8:17::b599:1
46489,ipv4,5.57.81.72
46489,ipv6,2001:7f8:17::b599:2
47474,ipv4,5.57.80.249
47474,ipv6,2001:7f8:17::b972:2
47480,ipv4,5.57.81.148
47480,ipv6,2001:7f8:17::b978:1
47866,ipv4,5.57.81.144
47866,ipv6,2001:7f8:17::bafa:1
47866,ipv4,5.57.81.145
47866,ipv6,2001:7f8:17::bafa:2
47998,ipv4,5.57.81.50
47998,ipv6,2001:7f8:17::bb7e:1
48620,ipv4,5.57.81.212
48620,ipv4,5.57.81.213
49158,ipv4,5.57.81.14
49158,ipv6,2001:7f8:17::c006:3
49344,ipv4,5.57.81.120
49344,ipv6,2001:7f8:17::c0c0:1
49375,ipv4,5.57.80.147
49375,ipv6,2001:7f8:17::c0df:2
49375,ipv4,5.57.80.146
49375,ipv6,2001:7f8:17::c0df:1
49544,ipv4,5.57.81.25
49544,ipv6,2001:7f8:17::c188:1
50056,ipv4,5.57.80.13
50056,ipv6,2001:7f8:17::c388:2
50056,ipv4,5.57.80.12
50056,ipv6,2001:7f8:17::c388:1
50300,ipv4,5.57.80.96
50300,ipv6,2001:7f8:17::c47c:1
50823,ipv4,5.57.81.198
50957,ipv4,5.57.81.37
50957,ipv6,2001:7f8:17::c70d:1
51043,ipv4,5.57.81.91
51043,ipv6,2001:7f8:17::c763:1
51043,ipv4,5.57.81.92
51043,ipv6,2001:7f8:17::c763:2
51263,ipv4,5.57.81.44
51263,ipv6,2001:7f8:17::c83f:2
51406,ipv4,5.57.80.165
51406,ipv6,2001:7f8:17::c8ce:1
51409,ipv4,5.57.81.41
51561,ipv4,5.57.81.134
51561,ipv6,2001:7f8:17::c969:1
51762,ipv4,5.57.81.97
51782,ipv4,5.57.81.10
51782,ipv6,2001:7f8:17::ca46:1
51918,ipv4,5.57.80.205
51918,ipv6,2001:7f8:17::cace:1
51918,ipv4,5.57.80.204
51918,ipv6,2001:7f8:17::cace:2
51945,ipv4,5.57.81.53
51945,ipv6,2001:7f8:17::cae9:1
52075,ipv4,5.57.81.146
52075,ipv6,2001:7f8:17::cb6b:1
54104,ipv4,5.57.81.152
54104,ipv6,2001:7f8:17::d358:1
54113,ipv4,5.57.81.59
54113,ipv6,2001:7f8:17::d361:1
54113,ipv4,5.57.81.60
54113,ipv6,2001:7f8:17::d361:2
55195,ipv4,5.57.81.125
55195,ipv6,2001:7f8:17::d79b:1
56329,ipv4,5.57.81.85
56478,ipv4,5.57.80.194
56478,ipv6,2001:7f8:17::dc9e:1
56478,ipv4,5.57.80.195
56478,ipv6,2001:7f8:17::dc9e:2
56595,ipv4,5.57.80.216
56595,ipv6,2001:7f8:17::dd13:2
56745,ipv4,5.57.81.192
56745,ipv6,2001:7f8:17::dda9:1
57099,ipv4,5.57.81.118
57099,ipv6,2001:7f8:17::df0b:1
57976,ipv4,5.57.81.160
57976,ipv6,2001:7f8:17::e278:1
59439,ipv4,5.57.81.190
59701,ipv4,5.57.81.156
59701,ipv6,2001:7f8:17::e935:1
59953,ipv4,5.57.81.132
60257,ipv4,5.57.81.138
60257,ipv6,2001:7f8:17::eb61:1
60610,ipv4,5.57.81.80
60610,ipv6,2001:7f8:17::ecc2:1
60868,ipv4,5.57.81.104
60868,ipv6,2001:7f8:17::edc4:1
60868,ipv4,5.57.81.105
60868,ipv6,2001:7f8:17::edc4:2
61049,ipv4,5.57.81.154
61049,ipv6,2001:7f8:17::ee79:1
61124,ipv4,5.57.81.78
63949,ipv4,5.57.81.142
63949,ipv6,2001:7f8:17::f9cd:1
197898,ipv4,5.57.81.83
197898,ipv6,2001:7f8:17::3:50a:1
197913,ipv4,5.57.81.158
197913,ipv6,2001:7f8:17::3:519:1
198440,ipv4,5.57.81.100
198440,ipv6,2001:7f8:17::3:728:1
199335,ipv4,5.57.81.64
199659,ipv4,5.57.81.47
199659,ipv6,2001:7f8:17::3:beb:1
199659,ipv4,5.57.81.48
199659,ipv6,2001:7f8:17::3:beb:2
199713,ipv4,5.57.81.106
200052,ipv4,5.57.81.90
200052,ipv6,2001:7f8:17::3:d74:1
200612,ipv4,5.57.81.218
200612,ipv6,2001:7f8:17::3:fa4:1
200623,ipv4,5.57.81.164
200623,ipv6,2001:7f8:17::3:faf:1
